Mon,Day,DOY,Hour,DOY.h,foF2o,foF2m,SSN,Kp,Dst,TEC
11,16,320,16,320.67,9.82,9.5,103,3.67,-39,31.79
11,16,320,17,320.71,8.15,8.47,103,3.67,-39,23.54
11,16,320,18,320.75,5.9,7.42,103,2.67,-41,16.62
11,16,320,19,320.79,6.22,6.54,103,2.67,-37,14.13
11,16,320,20,320.83,4.55,5.88,103,2.67,-33,10.96
11,16,320,21,320.88,4.85,5.39,103,3,-35,9.42
11,16,320,22,320.92,4.3,5.06,103,3,-31,8.54
11,16,320,23,320.96,3.23,4.72,103,3,-31,7.25
11,17,321,0,321,3.48,5.08,99,2,-33,6.31
11,17,321,1,321.04,3.48,5.32,99,2,-32,6.67
11,17,321,2,321.08,3.55,5.28,99,2,-32,6.83
11,17,321,3,321.12,3.65,4.82,99,1.33,-36,6.6
11,17,321,4,321.17,3.67,4.34,99,1.33,-41,6.42
11,17,321,5,321.21,3.4,4.48,99,1.33,-40,6.58
11,17,321,6,321.25,3.6,5.49,99,1,-37,6.81
11,17,321,7,321.29,7.42,6.96,99,1,-30,12.29
11,17,321,8,321.33,9.55,8.34,99,1,-27,17.84
11,17,321,9,321.38,9.22,9.38,99,2,-25,21.87
11,17,321,10,321.42,12.1,10.07,99,2,-23,26.62
11,17,321,11,321.46,10.32,10.45,99,2,-21,27.92
11,17,321,12,321.5,10.2,10.55,99,3.33,-26,30.28
11,17,321,13,321.54,10.85,10.45,99,3.33,-28,34.24
11,17,321,14,321.58,10.05,10.22,99,3.33,-20,35.59
11,17,321,15,321.62,10.95,9.8,99,2.67,-18,33.68
11,17,321,16,321.67,9.65,9.06,99,2.67,-22,27.9
11,17,321,17,321.71,7.35,8.07,99,2.67,-24,17.41
11,17,321,18,321.75,4.95,7.07,99,3.33,-20,11.07
11,17,321,19,321.79,5.17,6.24,99,3.33,-17,9.31
11,17,321,20,321.83,5.03,5.61,99,3.33,-21,8.34
11,17,321,21,321.88,4.12,5.14,99,2,-18,7.19
11,17,321,22,321.92,3.95,4.82,99,2,-18,7.35
11,17,321,23,321.96,4.12,4.69,99,2,-21,7.97
11,18,322,0,322,3.9,4.84,77,2.67,-25,8.66
11,18,322,1,322.04,3.98,5.07,77,2.67,-25,8.23
11,18,322,2,322.08,4.12,5.04,77,2.67,-28,8.11
11,18,322,3,322.12,3.5,4.61,77,2.67,-31,7.53
11,18,322,4,322.17,3.58,4.16,77,2.67,-30,7.03
11,18,322,5,322.21,3.45,4.31,77,2.67,-30,7.07
11,18,322,6,322.25,3.85,5.3,77,2.33,-34,7.24
11,18,322,7,322.29,6.83,6.77,77,2.33,-29,13.18
11,18,322,8,322.33,9.35,8.16,77,2.33,-26,19.59
11,18,322,9,322.38,9.38,9.23,77,2,-21,23.51
11,18,322,10,322.42,11.75,9.97,77,2,-23,28.88
11,18,322,11,322.46,9.55,10.39,77,2,-31,29.44
11,18,322,12,322.5,10.72,10.5,77,3,-32,33.55
11,18,322,13,322.54,10.97,10.42,77,3,-26,38
11,18,322,14,322.58,10.28,10.21,77,3,-24,37.1
11,18,322,15,322.62,10.47,9.77,77,2.67,-24,34.6
11,18,322,16,322.67,9.3,9.02,77,2.67,-28,28.93
11,18,322,17,322.71,7.55,8.03,77,2.67,-27,19.63
11,18,322,18,322.75,4.85,7.03,77,1,-27,13.43
11,18,322,19,322.79,5.28,6.21,77,1,-28,11.84
11,18,322,20,322.83,5.3,5.58,77,1,-27,10.68
11,18,322,21,322.88,4.75,5.11,77,1.33,-22,9.79
11,18,322,22,322.92,4.17,4.79,77,1.33,-20,9.04
11,18,322,23,322.96,3.9,4.66,77,1.33,-23,8.53
11,19,323,0,323,3.25,4.81,65,3.33,-29,6.71
11,19,323,1,323.04,3.48,5.04,65,3.33,-31,6.43
11,19,323,2,323.08,3.4,5.01,65,3.33,-29,6.77
11,19,323,3,323.12,3.6,4.59,65,0.33,-29,6.42
11,19,323,4,323.17,3.62,4.14,65,0.33,-31,6.89
11,19,323,5,323.21,3.83,4.27,65,0.33,-34,7.27
11,19,323,6,323.25,3.73,5.26,65,1.33,-36,6.47
11,19,323,7,323.29,6.55,6.72,65,1.33,-34,10.78
11,19,323,8,323.33,8.45,8.13,65,1.33,-27,17.42
11,19,323,9,323.38,8.93,9.2,65,2,-22,23.82
11,19,323,10,323.42,12.32,9.94,65,2,-19,30.58
11,19,323,11,323.46,11.38,10.36,65,2,-18,33.01
11,19,323,12,323.5,11.47,10.48,65,2,-17,32.92
11,19,323,13,323.54,10.7,10.39,65,2,-12,34.03
11,19,323,14,323.58,10.45,10.16,65,2,-8,32.33
11,19,323,15,323.62,9.3,9.72,65,1.33,-8,27.11
11,19,323,16,323.67,8.85,8.97,65,1.33,-12,23.16
11,19,323,17,323.71,6.55,7.99,65,1.33,-13,15.42
11,19,323,18,323.75,5.05,7,65,2.67,-10,10.84
11,19,323,19,323.79,4.53,6.18,65,2.67,-11,8.75
11,19,323,20,323.83,4.85,5.55,65,2.67,-18,8.13
11,19,323,21,323.88,nan,5.08,65,1,-17,nan
11,19,323,22,323.92,nan,4.76,65,1,-14,nan
11,19,323,23,323.96,4.12,4.63,65,1,-11,8.27
11,20,324,0,324,4.22,4.77,74,3,-15,7.26
11,20,324,1,324.04,3.8,5,74,3,-20,6.58
11,20,324,2,324.08,3.77,4.98,74,3,-19,6.59
11,20,324,3,324.12,3.83,4.57,74,2,-20,6.39
11,20,324,4,324.17,4,4.11,74,2,-25,6.55
11,20,324,5,324.21,3.7,4.24,74,2,-33,6.72
11,20,324,6,324.25,3.6,5.22,74,2,-38,6.77
11,20,324,7,324.29,6.7,6.68,74,2,-38,11.32
11,20,324,8,324.33,9.03,8.09,74,2,-34,19.01
11,20,324,9,324.38,10.07,9.18,74,2.67,-30,26.39
11,20,324,10,324.42,11.88,9.92,74,2.67,-23,33.55
11,20,324,11,324.46,10.97,10.34,74,2.67,-27,35.6
11,20,324,12,324.5,11.68,10.45,74,1.33,-25,36.24
11,20,324,13,324.54,10.93,10.36,74,1.33,-21,35.83
11,20,324,14,324.58,10.82,10.13,74,1.33,-17,36.74
11,20,324,15,324.62,11.28,9.69,74,2.33,-20,31.83
11,20,324,16,324.67,9.43,8.93,74,2.33,-28,22.09
11,20,324,17,324.71,6.7,7.95,74,2.33,-35,14.9
11,20,324,18,324.75,5.1,6.96,74,3.33,-36,10.05
11,20,324,19,324.79,4.53,6.15,74,3.33,-33,8.32
11,20,324,20,324.83,4.5,5.53,74,3.33,-26,7.62
11,20,324,21,324.88,4.2,5.05,74,1.67,-24,7.47
11,20,324,22,324.92,4.55,4.73,74,1.67,-23,7.51
11,20,324,23,324.96,3.98,4.6,74,1.67,-25,7.55
11,21,325,0,325,3.73,4.74,75,3.67,-31,7.22
11,21,325,1,325.04,4.03,4.97,75,3.67,-33,7.36
11,21,325,2,325.08,4.05,4.96,75,3.67,-27,7.47
11,21,325,3,325.12,4.12,4.55,75,3.33,-26,7.01
11,21,325,4,325.17,4.3,4.09,75,3.33,-35,6.87
11,21,325,5,325.21,4.47,4.21,75,3.33,-43,7.23
11,21,325,6,325.25,4.15,5.18,75,1.67,-38,6.4
11,21,325,7,325.29,6.35,6.64,75,1.67,-34,10.23
11,21,325,8,325.33,8.45,8.06,75,1.67,-32,17.48
11,21,325,9,325.38,9.7,9.18,75,2.67,-33,24.05
11,21,325,10,325.42,11.85,9.96,75,2.67,-32,32.85
11,21,325,11,325.46,11.53,10.41,75,2.67,-26,34.06
11,21,325,12,325.5,11.43,10.52,75,2.33,-23,35.31
11,21,325,13,325.54,10.05,10.41,75,2.33,-19,34.27
11,21,325,14,325.58,10.45,10.15,75,2.33,-19,33.06
11,21,325,15,325.62,10.47,9.69,75,2.33,-26,27.96
11,21,325,16,325.67,8.62,8.93,75,2.33,-32,21.38
11,21,325,17,325.71,7.3,7.94,75,2.33,-34,16.61
11,21,325,18,325.75,5.8,6.96,75,3,-31,12.77
11,21,325,19,325.79,5.4,6.15,75,3,-29,10.95
11,21,325,20,325.83,5.6,5.53,75,3,-32,9.33
11,21,325,21,325.88,3.9,5.05,75,2.33,-33,7.09
11,21,325,22,325.92,3.95,4.71,75,2.33,-30,6.47
11,21,325,23,325.96,3.62,4.57,75,2.33,-31,7.38
11,22,326,0,326,3.7,4.71,84,2.67,-33,5.94
11,22,326,1,326.04,3.65,4.95,84,2.67,-34,6.03
11,22,326,2,326.08,3.8,4.94,84,2.67,-34,6.28
11,22,326,3,326.12,3.75,4.53,84,2.33,-32,5.92
11,22,326,4,326.17,3.9,4.06,84,2.33,-34,5.44
11,22,326,5,326.21,3.95,4.18,84,2.33,-38,6.49
11,22,326,6,326.25,4.2,5.14,84,1.67,-35,6.31
11,22,326,7,326.29,6.55,6.6,84,1.67,-31,10.2
11,22,326,8,326.33,9.38,8.02,84,1.67,-32,17.8
11,22,326,9,326.38,10.35,9.12,84,1.67,-31,24.26
11,22,326,10,326.42,12.15,9.86,84,1.67,-32,31.41
11,22,326,11,326.46,11.82,10.29,84,1.67,-32,32.24
11,22,326,12,326.5,10.78,10.41,84,1.33,-27,30.3
11,22,326,13,326.54,10.43,10.31,84,1.33,-22,30.86
11,22,326,14,326.58,10.62,10.07,84,1.33,-18,30.16
11,22,326,15,326.62,9.35,9.61,84,1,-20,24.71
11,22,326,16,326.67,8.43,8.85,84,1,-20,20.36
11,22,326,17,326.71,7.1,7.87,84,1,-21,15.42
11,22,326,18,326.75,5.4,6.89,84,2.33,-21,10.61
11,22,326,19,326.79,4.05,6.08,84,2.33,-25,7.99
11,22,326,20,326.83,3.85,5.47,84,2.33,-21,7.12
11,22,326,21,326.88,3.98,5,84,3.33,-21,6.84
11,22,326,22,326.92,4.03,4.68,84,3.33,-21,6.5
11,22,326,23,326.96,3.75,4.53,84,3.33,-18,7.01
11,23,327,0,327,3.9,4.67,78,1.67,-18,7.08
11,23,327,1,327.04,4.08,4.91,78,1.67,-20,7.52
11,23,327,2,327.08,4.12,4.9,78,1.67,-19,7.9
11,23,327,3,327.12,4.1,4.5,78,2,-20,7.39
11,23,327,4,327.17,3.88,4.04,78,2,-23,5.86
11,23,327,5,327.21,3.75,4.15,78,2,-29,6.52
11,23,327,6,327.25,3.85,5.1,78,2,-31,6.1
11,23,327,7,327.29,6.2,6.56,78,2,-27,10.92
11,23,327,8,327.33,9.85,7.99,78,2,-25,20.15
11,23,327,9,327.38,10.05,9.09,78,2.33,-26,24.19
11,23,327,10,327.42,11.62,9.84,78,2.33,-28,30.32
11,23,327,11,327.46,11.97,10.26,78,2.33,-32,32.6
11,23,327,12,327.5,10.65,10.38,78,2.67,-24,31.31
11,23,327,13,327.54,9.78,10.29,78,2.67,-25,33.54
11,23,327,14,327.58,10.6,10.04,78,2.67,-23,35.27
11,23,327,15,327.62,10.97,9.58,78,2.33,-27,32.09
11,23,327,16,327.67,9.15,8.81,78,2.33,-31,24.21
11,23,327,17,327.71,6.35,7.83,78,2.33,-32,16.85
11,23,327,18,327.75,5,6.86,78,2.67,-29,12.72
11,23,327,19,327.79,5.22,6.05,78,2.67,-27,11.37
11,23,327,20,327.83,4.28,5.44,78,2.67,-30,9.92
11,23,327,21,327.88,4.25,4.97,78,1,-31,8.78
11,23,327,22,327.92,4.45,4.65,78,1,-30,7.84
11,23,327,23,327.96,4.58,4.5,78,1,-29,9.38
11,24,328,0,328,4.97,4.64,103,2.33,-30,9.5
11,24,328,1,328.04,4.65,4.87,103,2.33,-27,8.9
11,24,328,2,328.08,4.72,4.87,103,2.33,-28,9.26
11,24,328,3,328.12,4.85,4.47,103,1.33,-29,8.11
11,24,328,4,328.17,4.58,4.02,103,1.33,-31,7.91
11,24,328,5,328.21,4.75,4.12,103,1.33,-30,9.09
11,24,328,6,328.25,5.1,5.05,103,1,-31,8.18
11,24,328,7,328.29,8.12,6.52,103,1,-31,14.87
11,24,328,8,328.33,9.93,7.95,103,1,-27,20.97
11,24,328,9,328.38,10.9,9.06,103,1.33,-23,24.26
11,24,328,10,328.42,11.28,9.81,103,1.33,-23,27.49
11,24,328,11,328.46,11.9,10.24,103,1.33,-20,30.61
11,24,328,12,328.5,10.57,10.36,103,1.67,-19,30.65
11,24,328,13,328.54,10.43,10.27,103,1.67,-19,32.15
11,24,328,14,328.58,10.12,10.01,103,1.67,-19,33.07
11,24,328,15,328.62,10.32,9.54,103,2.33,-24,29.58
11,24,328,16,328.67,9.85,8.77,103,2.33,-29,24.15
11,24,328,17,328.71,7.6,7.79,103,2.33,-26,16.5
11,24,328,18,328.75,5.55,6.82,103,2,-26,11.83
11,24,328,19,328.79,4.75,6.02,103,2,-29,9.21
11,24,328,20,328.83,3.42,5.41,103,2,-31,7.3
11,24,328,21,328.88,3.5,4.95,103,1,-32,6.77
11,24,328,22,328.92,3.85,4.62,103,1,-31,6.72
11,24,328,23,328.96,3.9,4.47,103,1,-29,7.87
11,25,329,0,329,4.12,4.61,117,1,-27,8.42
11,25,329,1,329.04,4,4.84,117,1,-25,7.81
11,25,329,2,329.08,3.77,4.84,117,1,-25,7.72
11,25,329,3,329.12,3.92,4.45,117,1,-24,6.94
11,25,329,4,329.17,3.55,3.99,117,1,-25,5.93
11,25,329,5,329.21,3.42,4.08,117,1,-24,6.68
11,25,329,6,329.25,3.8,5.01,117,0.33,-25,6.18
11,25,329,7,329.29,6.5,6.47,117,0.33,-22,11.55
11,25,329,8,329.33,8.72,7.92,117,0.33,-18,16.87
11,25,329,9,329.38,10.35,9.03,117,1.33,-16,22.16
11,25,329,10,329.42,11.35,9.79,117,1.33,-18,27.17
11,25,329,11,329.46,9.88,10.21,117,1.33,-20,28.16
11,25,329,12,329.5,9.93,10.34,117,1.33,-19,29.96
11,25,329,13,329.54,10.28,10.24,117,1.33,-11,34.95
11,25,329,14,329.58,11.3,9.98,117,1.33,-7,36
11,25,329,15,329.62,10.07,9.51,117,2,-9,29.68
11,25,329,16,329.67,9.05,8.73,117,2,-12,22.06
11,25,329,17,329.71,6.7,7.75,117,2,-17,15.02
11,25,329,18,329.75,5.2,6.79,117,1.67,-21,11.1
11,25,329,19,329.79,4.05,5.99,117,1.67,-19,8.81
11,25,329,20,329.83,3.65,5.39,117,1.67,-22,7.92
11,25,329,21,329.88,3.38,4.92,117,1,-25,7.44
11,25,329,22,329.92,3.65,4.59,117,1,-29,7.08
11,25,329,23,329.96,3.67,4.44,117,1,-19,7.84
11,26,330,0,330,3.88,4.57,139,1,-21,7.52
11,26,330,1,330.04,3.58,4.81,139,1,-17,7.19
11,26,330,2,330.08,3.88,4.81,139,1,-16,7.65
11,26,330,3,330.12,4.15,4.43,139,1,-18,7.24
11,26,330,4,330.17,4.15,3.97,139,1,-20,6.77
11,26,330,5,330.21,3.95,4.05,139,1,-22,7.37
11,26,330,6,330.25,3.5,4.97,139,1,-22,6.08
11,26,330,7,330.29,6.12,6.43,139,1,-23,11.39
11,26,330,8,330.33,9,7.88,139,1,-25,18.19
11,26,330,9,330.38,10.55,9,139,1,-26,24.34
11,26,330,10,330.42,11.55,9.76,139,1,-22,31.25
11,26,330,11,330.46,11.4,10.19,139,1,-18,34.34
11,26,330,12,330.5,11.43,10.31,139,2,-16,35.56
11,26,330,13,330.54,10.07,10.22,139,2,-17,37.15
11,26,330,14,330.58,11.28,9.96,139,2,-16,37.02
11,26,330,15,330.62,10.68,9.47,139,0,-16,32.35
11,26,330,16,330.67,9.32,8.69,139,0,-18,25.37
11,26,330,17,330.71,7.65,7.71,139,0,-18,19.08
11,26,330,18,330.75,5.35,6.75,139,0,-16,13.49
11,26,330,19,330.79,4.83,5.96,139,0,-15,11.08
11,26,330,20,330.83,4.22,5.36,139,0,-15,9.16
11,26,330,21,330.88,3.08,4.89,139,1,-17,7.72
11,26,330,22,330.92,3.1,4.56,139,1,-20,7.05
11,26,330,23,330.96,3.27,4.41,139,1,-22,7.91
11,27,331,0,331,3.67,4.54,152,1.33,-24,6.71
11,27,331,1,331.04,nan,4.77,152,1.33,-21,nan
11,27,331,2,331.08,nan,4.79,152,1.33,-15,nan
11,27,331,3,331.12,4.17,4.41,152,2.67,-13,7.6
11,27,331,4,331.17,4.42,3.95,152,2.67,-20,8.1
11,27,331,5,331.21,4.2,4.02,152,2.67,-7,7.87
11,27,331,6,331.25,3.5,4.93,152,1.67,-9,6.94
11,27,331,7,331.29,5.95,6.39,152,1.67,-8,10.52
11,27,331,8,331.33,8.15,7.85,152,1.67,-8,17.8
11,27,331,9,331.38,10.9,8.98,152,1,-4,24.49
11,27,331,10,331.42,10.78,9.73,152,1,-1,29.25
11,27,331,11,331.46,11.28,10.16,152,1,1,31.91
11,27,331,12,331.5,11.3,10.29,152,2,1,33.25
11,27,331,13,331.54,11.57,10.19,152,2,0,37.09
11,27,331,14,331.58,10.53,9.93,152,2,1,33.68
11,27,331,15,331.62,9.82,9.43,152,2,-2,29.08
11,27,331,16,331.67,9.03,8.65,152,2,-8,23.97
11,27,331,17,331.71,7.2,7.67,152,2,-3,17.8
11,27,331,18,331.75,6.45,6.72,152,2,3,14.21
11,27,331,19,331.79,6.17,5.93,152,2,2,11.53
11,27,331,20,331.83,4.55,5.33,152,2,-7,7.82
11,27,331,21,331.88,3.58,4.87,152,2,-15,6.98
11,27,331,22,331.92,3.83,4.53,152,2,-14,6.72
11,27,331,23,331.96,4.12,4.38,152,2,-17,8.23
11,28,332,0,332,nan,4.51,143,0.33,-17,nan
11,28,332,1,332.04,nan,4.74,143,0.33,-12,nan
11,28,332,2,332.08,nan,4.76,143,0.33,-6,nan
11,28,332,3,332.12,nan,4.38,143,0,-5,nan
11,28,332,4,332.17,nan,3.92,143,0,-3,nan
11,28,332,5,332.21,nan,3.99,143,0,1,nan
11,28,332,6,332.25,nan,4.89,143,0,0,nan
11,28,332,7,332.29,nan,6.35,143,0,-3,nan
11,28,332,8,332.33,nan,7.81,143,0,-2,nan
11,28,332,9,332.38,nan,8.95,143,0.33,0,nan
11,28,332,10,332.42,nan,9.71,143,0.33,1,nan
11,28,332,11,332.46,nan,10.14,143,0.33,0,nan
11,28,332,12,332.5,nan,10.27,143,2.33,1,nan
11,28,332,13,332.54,nan,10.17,143,2.33,-3,nan
11,28,332,14,332.58,nan,9.9,143,2.33,-13,nan
11,28,332,15,332.62,nan,9.4,143,1.67,-8,nan
11,28,332,16,332.67,nan,8.61,143,1.67,-10,nan
11,28,332,17,332.71,nan,7.63,143,1.67,-7,nan
11,28,332,18,332.75,nan,6.68,143,1,-7,nan
11,28,332,19,332.79,nan,5.9,143,1,-6,nan
11,28,332,20,332.83,nan,5.3,143,1,-5,nan
11,28,332,21,332.88,nan,4.84,143,1,-2,nan
11,28,332,22,332.92,nan,4.5,143,1,-3,nan
11,28,332,23,332.96,nan,4.35,143,1,-3,nan
11,29,333,0,333,4.58,4.47,157,0.67,-2,9.7
11,29,333,1,333.04,4.6,4.71,157,0.67,0,9.26
11,29,333,2,333.08,4.9,4.73,157,0.67,-1,9.31
11,29,333,3,333.12,5,4.36,157,0.67,2,8.69
11,29,333,4,333.17,4.62,3.9,157,0.67,5,8.03
11,29,333,5,333.21,4.2,3.96,157,0.67,3,7.82
11,29,333,6,333.25,3.85,4.85,157,1.33,3,6.91
11,29,333,7,333.29,6.5,6.31,157,1.33,4,10
11,29,333,8,333.33,7.85,7.78,157,1.33,8,16.33
11,29,333,9,333.38,9.65,8.92,157,0.67,9,22.32
11,29,333,10,333.42,10.05,9.68,157,0.67,8,28.53
11,29,333,11,333.46,10.55,10.11,157,0.67,6,33.06
11,29,333,12,333.5,10.7,10.24,157,1,3,34.16
11,29,333,13,333.54,10.15,10.15,157,1,2,36.69
11,29,333,14,333.58,10.28,9.87,157,1,3,36.76
11,29,333,15,333.62,10.12,9.36,157,1.33,6,34.34
11,29,333,16,333.67,10,8.57,157,1.33,7,30.29
11,29,333,17,333.71,7.45,7.59,157,1.33,3,21.93
11,29,333,18,333.75,6.35,6.65,157,1.33,1,16.75
11,29,333,19,333.79,5.25,5.87,157,1.33,-1,13.19
11,29,333,20,333.83,4.65,5.28,157,1.33,0,11.47
11,29,333,21,333.88,5.12,4.81,157,1,-3,11.58
11,29,333,22,333.92,4.95,4.48,157,1,-5,11.22
11,29,333,23,333.96,4.88,4.32,157,1,3,11.8
11,30,334,0,334,5.03,4.44,154,1,-3,9.87
11,30,334,1,334.04,4.72,4.68,154,1,-1,9.48
11,30,334,2,334.08,4.62,4.7,154,1,3,9.83
11,30,334,3,334.12,4.67,4.34,154,2,5,9.61
11,30,334,4,334.17,5.15,3.88,154,2,2,9.75
11,30,334,5,334.21,4.83,3.93,154,2,2,9.17
11,30,334,6,334.25,5.12,4.81,154,2,4,8.19
11,30,334,7,334.29,6.75,6.27,154,2,5,11.37
11,30,334,8,334.33,8.43,7.74,154,2,4,17.07
11,30,334,9,334.38,9.2,8.89,154,1.33,5,22.64
11,30,334,10,334.42,11.88,9.66,154,1.33,0,31.95
11,30,334,11,334.46,11.68,10.09,154,1.33,2,33.07
11,30,334,12,334.5,9.88,10.22,154,1,9,31.47
11,30,334,13,334.54,9.97,10.12,154,1,15,33.98
11,30,334,14,334.58,10.82,9.84,154,1,15,34.58
11,30,334,15,334.62,10.35,9.32,154,2.67,11,31.75
11,30,334,16,334.67,8.93,8.53,154,2.67,2,25.5
11,30,334,17,334.71,6.7,7.56,154,2.67,-5,17.55
11,30,334,18,334.75,5.15,6.61,154,2.67,-1,13.71
11,30,334,19,334.79,5.08,5.84,154,2.67,-1,11.66
11,30,334,20,334.83,4.53,5.25,154,2.67,-8,9.9
11,30,334,21,334.88,3.8,4.78,154,2.67,-12,9.08
11,30,334,22,334.92,3.98,4.45,154,2.67,-19,7.99
11,30,334,23,334.96,4.12,4.28,154,2.67,-18,8.51
12,1,335,0,335,4.17,4.41,141,1.67,-17,9.44
12,1,335,1,335.04,4.42,4.64,141,1.67,-12,10.14
12,1,335,2,335.08,4.38,4.67,141,1.67,-11,9.38
12,1,335,3,335.12,4.58,4.31,141,2.33,-9,8.86
12,1,335,4,335.17,4.25,3.85,141,2.33,-9,7.95
12,1,335,5,335.21,3.45,3.89,141,2.33,-5,6.98
12,1,335,6,335.25,4.05,4.77,141,2,-10,7.16
12,1,335,7,335.29,7.22,6.22,141,2,-8,12.12
12,1,335,8,335.33,8.12,7.71,141,2,-11,17.15
12,1,335,9,335.38,9.03,8.86,141,1.33,-10,21.35
12,1,335,10,335.42,10.65,9.63,141,1.33,-8,29.15
12,1,335,11,335.46,11.35,10.06,141,1.33,-2,31.86
12,1,335,12,335.5,9.55,10.19,141,1.33,-2,33.9
12,1,335,13,335.54,10.68,10.1,141,1.33,2,37.45
12,1,335,14,335.58,10.78,9.81,141,1.33,11,35.63
12,1,335,15,335.62,10.6,9.29,141,2.33,10,33.17
12,1,335,16,335.67,9.05,8.49,141,2.33,9,25.31
12,1,335,17,335.71,6.35,7.52,141,2.33,7,17.65
12,1,335,18,335.75,5.7,6.57,141,2.33,-1,13.73
12,1,335,19,335.79,4.58,5.81,141,2.33,3,11.23
12,1,335,20,335.83,4.28,5.22,141,2.33,-3,9.9
12,1,335,21,335.88,4.22,4.76,141,3.67,-7,10.35
12,1,335,22,335.92,3.8,4.42,141,3.67,-26,9.25
12,1,335,23,335.96,3.98,4.25,141,3.67,-28,9.93
12,2,336,0,336,3.85,4.37,125,3,-23,8.2
12,2,336,1,336.04,3.92,4.61,125,3,-16,8.82
12,2,336,2,336.08,nan,4.65,125,3,-18,nan
12,2,336,3,336.12,nan,4.29,125,3,-17,nan
12,2,336,4,336.17,nan,3.83,125,3,-17,nan
12,2,336,5,336.21,3.58,3.86,125,3,-22,6.81
12,2,336,6,336.25,3.52,4.73,125,2.67,-28,6.33
12,2,336,7,336.29,6.2,6.18,125,2.67,-25,10.65
12,2,336,8,336.33,8.6,7.68,125,2.67,-20,19.61
12,2,336,9,336.38,9.95,8.84,125,1.33,-24,25.77
12,2,336,10,336.42,11.3,9.61,125,1.33,-28,32.4
12,2,336,11,336.46,11.72,10.04,125,1.33,-22,35.72
12,2,336,12,336.5,11.15,10.19,125,2.67,-13,37.72
12,2,336,13,336.54,11.18,10.12,125,2.67,-9,37.52
12,2,336,14,336.58,10.18,9.84,125,2.67,-8,34.2
12,2,336,15,336.62,10.62,9.29,125,2.33,-11,33.46
12,2,336,16,336.67,9.47,8.47,125,2.33,-21,28.09
12,2,336,17,336.71,7.95,7.48,125,2.33,-23,21.84
12,2,336,18,336.75,6.6,6.55,125,3,-26,15.87
12,2,336,19,336.79,5.12,5.79,125,3,-22,12.08
12,2,336,20,336.83,4.12,5.21,125,3,-19,9.6
12,2,336,21,336.88,4.2,4.74,125,1.33,-22,9.88
12,2,336,22,336.92,4.12,4.39,125,1.33,-23,9.39
12,2,336,23,336.96,4.25,4.22,125,1.33,-20,10.16
12,3,337,0,337,4.88,4.34,115,2.67,-18,9.62
12,3,337,1,337.04,4.58,4.58,115,2.67,-23,9.49
12,3,337,2,337.08,4.2,4.62,115,2.67,-23,8.04
12,3,337,3,337.12,4.17,4.27,115,1.67,-20,7.3
12,3,337,4,337.17,4.05,3.8,115,1.67,-19,6.88
12,3,337,5,337.21,4.03,3.83,115,1.67,-19,6.4
12,3,337,6,337.25,4.15,4.69,115,0.67,-19,7.02
12,3,337,7,337.29,nan,6.14,115,0.67,-16,nan
12,3,337,8,337.33,8.97,7.64,115,0.67,-11,16.15
12,3,337,9,337.38,9.6,8.8,115,1.33,-5,21.58
12,3,337,10,337.42,12.12,9.58,115,1.33,-5,29.45
12,3,337,11,337.46,12.38,10.01,115,1.33,-7,31.55
12,3,337,12,337.5,9.53,10.15,115,1.33,-5,30.4
12,3,337,13,337.54,9.82,10.05,115,1.33,-4,30.67
12,3,337,14,337.58,10.16,9.75,115,1.33,-1,29.67
12,3,337,15,337.62,9.53,9.22,115,1.67,-2,25.84
12,3,337,16,337.67,7.75,8.41,115,1.67,-2,19.16
12,3,337,17,337.71,6.4,7.44,115,1.67,-3,15.38
12,3,337,18,337.75,5.3,6.5,115,2.67,-6,12.31
12,3,337,19,337.79,6.08,5.75,115,2.67,-15,10.81
12,3,337,20,337.83,4.3,5.17,115,2.67,-15,9.35
12,3,337,21,337.88,4.42,4.7,115,2,-14,9.26
12,3,337,22,337.92,4.62,4.36,115,2,-13,9.24
12,3,337,23,337.96,3.9,4.19,115,2,-13,8.05
12,4,338,0,338,nan,4.31,93,2.33,-18,nan
12,4,338,1,338.04,3.45,4.55,93,2.33,-17,6.27
12,4,338,2,338.08,3.58,4.59,93,2.33,-12,5.82
12,4,338,3,338.12,3.77,4.24,93,1.67,-13,6.55
12,4,338,4,338.17,3.75,3.78,93,1.67,-17,6.31
12,4,338,5,338.21,3.9,3.8,93,1.67,-16,5.78
12,4,338,6,338.25,3.77,4.65,93,0.67,-14,5.45
12,4,338,7,338.29,5.47,6.1,93,0.67,-11,8.09
12,4,338,8,338.33,7.53,7.6,93,0.67,-9,14.41
12,4,338,9,338.38,8.62,8.77,93,0.67,-9,18.66
12,4,338,10,338.42,10.82,9.55,93,0.67,-9,25.47
12,4,338,11,338.46,11.12,9.99,93,0.67,-4,27.94
12,4,338,12,338.5,9.88,10.12,93,2,-2,27.75
12,4,338,13,338.54,9.3,10.02,93,2,-4,28.72
12,4,338,14,338.58,10.12,9.72,93,2,-8,29
12,4,338,15,338.62,9.68,9.18,93,2.67,-15,25.07
12,4,338,16,338.67,7.95,8.37,93,2.67,-22,21.07
12,4,338,17,338.71,7.6,7.4,93,2.67,-21,18.65
12,4,338,18,338.75,6.05,6.47,93,2,-18,14.21
12,4,338,19,338.79,5.83,5.72,93,2,-17,10.79
12,4,338,20,338.83,4.1,5.14,93,2,-14,7.4
12,4,338,21,338.88,3.4,4.68,93,3.67,-11,6.74
